city,date,fare,ride_id
Lake Jerry,2018-01-03 06:04:52,46.56,5648655195860
Scottmouth,2018-01-20 21:11:15,27.82,4515736580987
West Judith,2018-03-12 06:16:01,39.41,7996839951305
Micheleside,2018-02-09 15:49:44,35.45,8207696602415
Scottmouth,2018-01-28 07:51:10,17.56,0037984042177
Duncanborough,2018-02-26 04:45:48,50.6,7870747142935
Christophermouth,2018-03-15 11:38:52,45.72,6258879066205
South Aliciabury,2018-01-13 16:44:54,58.19,5017401544144
Scottmouth,2018-02-16 09:41:16,32.63,9416108673298
Micheleside,2018-02-08 21:20:43,32.25,0623033951943
Duncanborough,2018-02-27 15:45:30,43.21,9427418493469
Scottmouth,2018-03-12 08:44:52,46.96,0797504705813
North Catherine,2018-03-07 11:20:10,17.8,3538840511167
Garciaborough,2018-01-25 01:31:14,50.86,8648105086165
North Catherine,2018-01-05 15:12:04,33.53,2547204835468
Christophermouth,2018-03-11 01:44:09,45.31,8414998619731
South Aliciabury,2018-01-13 04:41:51,43.45,4254952858639
Wellsport,2018-03-05 03:31:33,35.63,5946472894158
Williamton,2018-02-06 05:04:06,26.27,7788453266190
Lake Jerry,2018-01-09 02:01:47,45.92,7448214220853
Christophermouth,2018-03-05 16:04:26,18.87,7356948843241
West Judith,2018-02-15 22:07:18,45.91,5022623737977
Garciaborough,2018-01-13 15:47:13,43.7,3826468333354
North Catherine,2018-01-20 07:52:46,36.84,7776564088978
Micheleside,2018-03-13 04:17:28,50.9,2126394400719
Scottmouth,2018-03-15 20:46:52,36.88,6449826352049
Andreaview,2018-01-14 20:51:11,40.33,1439544274841
Andreaview,2018-02-04 06:21:52,28.63,3111524527304
Christophermouth,2018-01-20 14:08:26,42.8,3987313833143
Garciaborough,2018-02-27 22:27:19,44.92,1501427750466
Martinezland,2018-01-16 18:28:12,42.62,8693771313985
Lake Jerry,2018-02-08 01:37:20,14.62,6312135554858
Waltonbury,2018-02-12 07:51:19,54.79,0451886929808
Micheleside,2018-02-11 11:59:39,45.51,4826145280383
Williamsfort,2018-01-08 04:04:35,36.39,2071259404947
Christophermouth,2018-03-17 16:07:55,38.26,1507984573203
Lake Jerry,2018-01-16 02:04:00,36.85,9165835044689
Doyleshire,2018-02-27 00:40:20,45.89,0027848230598
North Catherine,2018-02-05 06:36:20,53.82,1076931888931
Martinezland,2018-01-06 07:28:17,50.18,8806768303887
